Time (s);IRQ;;FSM;
0.01367497;0;0;1;3.13E-06
0.0136781;0;0;1;3.13E-06
0.01368123;0;0;1;3.13E-06
0.01368436;0;0;1;3.13E-06
0.01368749;0;0;1;3.13E-06
0.01369062;0;0;1;3.13E-06
0.01369375;0;0;1;3.13E-06
0.01369688;0;0;1;3.13E-06
0.01370001;0;0;1;3.13E-06
0.01370314;0;0;1;3.13E-06
0.01370627;0;0;1;3.13E-06
0.0137094;0;0;1;3.13E-06
0.01371253;0;0;1;3.13E-06
0.01371566;0;0;1;3.13E-06
0.01371879;0;0;1;3.13E-06
0.01372192;0;0;1;3.13E-06
0.01372505;0;0;1;3.13E-06
0.01372818;0;0;1;3.13E-06
0.01373131;0;0;1;3.13E-06
0.01373444;0;0;1;3.13E-06
0.01373757;0;0;1;3.13E-06
0.0137407;0;0;1;3.13E-06
0.01374383;0;0;1;3.13E-06
0.01374696;0;0;1;3.13E-06
0.01375009;0;0;1;3.13E-06
0.01375322;0;0;1;3.13E-06
0.01375635;0;0;1;3.13E-06
0.01375948;0;0;1;3.13E-06
0.01376261;0;0;1;3.13E-06
0.01376574;0;0;1;3.13E-06
0.01376887;0;0;1;3.13E-06
0.013772;0;0;1;3.13E-06
0.01377513;0;0;1;3.13E-06
0.01377826;0;0;1;3.13E-06
0.01378139;0;0;1;3.13E-06
0.01378452;0;0;1;3.13E-06
0.01378765;1;3.13E-06;1;3.13E-06
0.01379078;1;3.13E-06;1;3.13E-06
0.01379391;0;0;1;3.13E-06
0.01379704;0;0;1;3.13E-06
0.01380017;0;0;1;3.13E-06
0.0138033;0;0;1;3.13E-06
0.01380643;0;0;1;3.13E-06
0.01380956;0;0;1;3.13E-06
0.01381269;0;0;1;3.13E-06
0.01381582;0;0;1;3.13E-06
0.01381895;0;0;1;3.13E-06
0.01382208;0;0;1;3.13E-06
0.01382521;0;0;1;3.13E-06
0.01382834;0;0;1;3.13E-06
0.01383147;0;0;1;3.13E-06
0.0138346;0;0;1;3.13E-06
0.01383773;0;0;1;3.13E-06
0.01384086;0;0;1;3.13E-06
0.01384399;0;0;1;3.13E-06
0.01384712;0;0;1;3.13E-06
0.01385025;0;0;1;3.13E-06
0.01385338;0;0;1;3.13E-06
0.01385651;0;0;1;3.13E-06
0.01385964;0;0;1;3.13E-06
0.01386277;0;0;1;3.13E-06
0.0138659;0;0;1;3.13E-06
0.01386903;0;0;1;3.13E-06
0.01387216;0;0;1;3.13E-06
0.01387529;0;0;1;3.13E-06
0.01387842;0;0;1;3.13E-06
0.01388155;0;0;1;3.13E-06
0.01388468;0;0;1;3.13E-06
0.01388781;0;0;1;3.13E-06
0.01389094;0;0;1;3.13E-06
0.01389407;0;0;1;3.13E-06
0.0138972;0;0;1;3.13E-06
0.01390033;0;0;1;3.13E-06
0.01390346;0;0;1;3.13E-06
0.01390659;0;0;1;3.13E-06
0.01390972;0;0;1;3.13E-06
0.01391285;0;0;1;3.13E-06
0.01391598;0;0;1;3.13E-06
0.01391911;0;0;1;3.13E-06
0.01392224;0;0;1;3.13E-06
0.01392537;0;0;1;3.13E-06
0.0139285;0;0;1;3.13E-06
0.01393163;0;0;1;3.13E-06
0.01393476;0;0;1;3.13E-06
0.01393789;0;0;1;3.13E-06
0.01394102;0;0;1;3.13E-06
0.01394415;0;0;1;3.13E-06
0.01394728;0;0;1;3.13E-06
0.01395041;0;0;1;3.13E-06
0.01395354;0;0;1;3.13E-06
0.01395667;0;0;1;3.13E-06
0.0139598;0;0;1;3.13E-06
0.01396293;0;0;1;3.13E-06
0.01396606;0;0;1;3.13E-06
0.01396919;0;0;1;3.13E-06
0.01397232;0;0;1;3.13E-06
0.01397545;0;0;1;3.13E-06
0.01397858;0;0;1;3.13E-06
0.01398171;0;0;1;3.13E-06
0.01398484;0;0;1;3.13E-06
0.01398797;0;0;1;3.13E-06
0.0139911;0;0;1;3.13E-06
0.01399423;0;0;1;3.13E-06
0.01399736;0;0;1;3.13E-06
0.01400049;0;0;1;3.13E-06
0.01400362;0;0;1;3.13E-06
0.01400675;0;0;1;3.13E-06
0.01400988;0;0;1;3.13E-06
0.01401301;0;0;1;3.13E-06
0.01401614;0;0;1;3.13E-06
0.01401927;0;0;1;3.13E-06
0.0140224;0;0;1;3.13E-06
0.01402553;0;0;1;3.13E-06
0.01402866;0;0;1;3.13E-06
0.01403179;0;0;1;3.13E-06
0.01403492;0;0;1;3.13E-06
0.01403805;0;0;1;3.13E-06
0.01404118;0;0;1;3.13E-06
0.01404431;0;0;1;3.13E-06
0.01404744;0;0;1;3.13E-06
0.01405057;0;0;1;3.13E-06
0.0140537;0;0;1;3.13E-06
0.01405683;0;0;1;3.13E-06
0.01405996;0;0;1;3.13E-06
0.01406309;0;0;1;3.13E-06
0.01406622;0;0;1;3.13E-06
0.01406935;0;0;1;3.13E-06
0.01407248;0;0;1;3.13E-06
0.01407561;0;0;1;3.13E-06
0.01407874;0;0;1;3.13E-06
0.01408187;0;0;1;3.13E-06
0.014085;0;0;1;3.13E-06
0.01408813;0;0;1;3.13E-06
0.01409126;0;0;1;3.13E-06
0.01409439;0;0;1;3.13E-06
0.01409752;0;0;1;3.13E-06
0.01410065;0;0;1;3.13E-06
0.01410378;0;0;1;3.13E-06
0.01410691;0;0;1;3.13E-06
0.01411004;0;0;1;3.13E-06
0.01411317;0;0;1;3.13E-06
0.0141163;0;0;1;3.13E-06
0.01411943;0;0;1;3.13E-06
0.01412256;0;0;1;3.13E-06
0.01412569;0;0;1;3.13E-06
0.01412882;0;0;1;3.13E-06
0.01413195;0;0;1;3.13E-06
0.01413508;0;0;1;3.13E-06
0.01413821;0;0;1;3.13E-06
0.01414134;0;0;1;3.13E-06
0.01414447;0;0;1;3.13E-06
0.0141476;0;0;1;3.13E-06
0.01415073;1;3.13E-06;1;3.13E-06
0.01415386;1;3.13E-06;1;3.13E-06
0.01415699;0;0;1;3.13E-06
0.01416012;0;0;1;3.13E-06
0.01416325;0;0;1;3.13E-06
0.01416638;0;0;1;3.13E-06
0.01416951;0;0;1;3.13E-06
0.01417264;0;0;1;3.13E-06
0.01417577;0;0;1;3.13E-06
0.0141789;0;0;1;3.13E-06
0.01418203;0;0;1;3.13E-06
0.01418516;0;0;1;3.13E-06
0.01418829;0;0;1;3.13E-06
0.01419142;0;0;1;3.13E-06
0.01419455;0;0;1;3.13E-06
0.01419768;0;0;1;3.13E-06
0.01420081;0;0;1;3.13E-06
0.01420394;0;0;1;3.13E-06
0.01420707;0;0;1;3.13E-06
0.0142102;0;0;1;3.13E-06
0.01421333;0;0;1;3.13E-06
0.01421646;0;0;1;3.13E-06
0.01421959;0;0;1;3.13E-06
0.01422272;0;0;1;3.13E-06
0.01422585;0;0;1;3.13E-06
0.01422898;0;0;1;3.13E-06
0.01423211;0;0;1;3.13E-06
0.01423524;0;0;1;3.13E-06
0.01423837;0;0;1;3.13E-06
0.0142415;0;0;1;3.13E-06
0.01424463;0;0;1;3.13E-06
0.01424776;0;0;1;3.13E-06
0.01425089;0;0;1;3.13E-06
0.01425402;0;0;1;3.13E-06
0.01425715;0;0;1;3.13E-06
0.01426028;0;0;1;3.13E-06
0.01426341;0;0;1;3.13E-06
0.01426654;0;0;1;3.13E-06
0.01426967;0;0;1;3.13E-06
0.0142728;0;0;1;3.13E-06
0.01427593;0;0;1;3.13E-06
0.01427906;0;0;1;3.13E-06
0.01428219;0;0;1;3.13E-06
0.01428532;0;0;1;3.13E-06
0.01428845;0;0;1;3.13E-06
0.01429158;0;0;1;3.13E-06
0.01429471;0;0;1;3.13E-06
0.01429784;0;0;1;3.13E-06
0.01430097;0;0;1;3.13E-06
0.0143041;0;0;1;3.13E-06
0.01430723;0;0;1;3.13E-06
0.01431036;0;0;1;3.13E-06
0.01431349;0;0;1;3.13E-06
0.01431662;0;0;1;3.13E-06
0.01431975;0;0;1;3.13E-06
0.01432288;0;0;1;3.13E-06
0.01432601;0;0;1;3.13E-06
0.01432914;0;0;1;3.13E-06
0.01433227;0;0;1;3.13E-06
0.0143354;0;0;1;3.13E-06
0.01433853;0;0;1;3.13E-06
0.01434166;0;0;1;3.13E-06
0.01434479;0;0;1;3.13E-06
0.01434792;0;0;1;3.13E-06
0.01435105;0;0;1;3.13E-06
0.01435418;0;0;1;3.13E-06
0.01435731;0;0;1;3.13E-06
0.01436044;0;0;1;3.13E-06
0.01436357;0;0;1;3.13E-06
0.0143667;0;0;1;3.13E-06
0.01436983;0;0;1;3.13E-06
0.01437296;0;0;1;3.13E-06
0.01437609;0;0;1;3.13E-06
0.01437922;0;0;1;3.13E-06
0.01438235;0;0;1;3.13E-06
0.01438548;0;0;1;3.13E-06
0.01438861;0;0;1;3.13E-06
0.01439174;0;0;1;3.13E-06
0.01439487;0;0;1;3.13E-06
0.014398;0;0;1;3.13E-06
0.01440113;1;3.13E-06;1;3.13E-06
0.01440426;1;3.13E-06;1;3.13E-06
0.01440739;0;0;1;3.13E-06
0.01441052;0;0;1;3.13E-06
0.01441365;0;0;1;3.13E-06
0.01441678;0;0;1;3.13E-06
0.01441991;0;0;1;3.13E-06
0.01442304;0;0;1;3.13E-06
0.01442617;0;0;1;3.13E-06
0.0144293;0;0;1;3.13E-06
0.01443243;0;0;1;3.13E-06
0.01443556;0;0;1;3.13E-06
0.01443869;0;0;1;3.13E-06
0.01444182;0;0;1;3.13E-06
0.01444495;0;0;1;3.13E-06
0.01444808;0;0;1;3.13E-06
0.01445121;0;0;1;3.13E-06
0.01445434;0;0;1;3.13E-06
0.01445747;0;0;1;3.13E-06
0.0144606;0;0;1;3.13E-06
0.01446373;0;0;1;3.13E-06
0.01446686;0;0;1;3.13E-06
0.01446999;0;0;1;3.13E-06
0.01447312;0;0;1;3.13E-06
0.01447625;0;0;1;3.13E-06
0.01447938;0;0;1;3.13E-06
0.01448251;0;0;1;3.13E-06
0.01448564;0;0;1;3.13E-06
0.01448877;0;0;1;3.13E-06
0.0144919;0;0;1;3.13E-06
0.01449503;0;0;1;3.13E-06
0.01449816;0;0;1;3.13E-06
0.01450129;0;0;1;3.13E-06
0.01450442;0;0;1;3.13E-06
0.01450755;0;0;1;3.13E-06
0.01451068;0;0;1;3.13E-06
0.01451381;1;3.13E-06;1;3.13E-06
0.01451694;1;3.13E-06;1;3.13E-06
0.01452007;0;0;1;3.13E-06
0.0145232;0;0;1;3.13E-06
0.01452633;0;0;1;3.13E-06
0.01452946;0;0;1;3.13E-06
0.01453259;0;0;1;3.13E-06
0.01453572;0;0;1;3.13E-06
0.01453885;0;0;1;3.13E-06
0.01454198;0;0;1;3.13E-06
0.01454511;0;0;1;3.13E-06
0.01454824;0;0;1;3.13E-06
0.01455137;0;0;1;3.13E-06
0.0145545;0;0;1;3.13E-06
0.01455763;0;0;1;3.13E-06
0.01456076;0;0;1;3.13E-06
0.01456389;0;0;1;3.13E-06
0.01456702;0;0;1;3.13E-06
0.01457015;0;0;1;3.13E-06
0.01457328;0;0;1;3.13E-06
0.01457641;0;0;1;3.13E-06
0.01457954;0;0;1;3.13E-06
0.01458267;0;0;1;3.13E-06
0.0145858;0;0;1;3.13E-06
0.01458893;0;0;1;3.13E-06
0.01459206;0;0;1;3.13E-06
0.01459519;0;0;1;3.13E-06
0.01459832;0;0;1;3.13E-06
0.01460145;0;0;1;3.13E-06
0.01460458;0;0;1;3.13E-06
0.01460771;0;0;1;3.13E-06
0.01461084;0;0;1;3.13E-06
0.01461397;0;0;1;3.13E-06
0.0146171;0;0;1;3.13E-06
0.01462023;0;0;1;3.13E-06
0.01462336;0;0;1;3.13E-06
0.01462649;0;0;1;3.13E-06
0.01462962;0;0;1;3.13E-06
0.01463275;0;0;1;3.13E-06
0.01463588;0;0;1;3.13E-06
0.01463901;0;0;1;3.13E-06
0.01464214;0;0;1;3.13E-06
0.01464527;0;0;1;3.13E-06
0.0146484;0;0;1;3.13E-06
0.01465153;0;0;1;3.13E-06
0.01465466;0;0;1;3.13E-06
0.01465779;0;0;1;3.13E-06
0.01466092;0;0;1;3.13E-06
0.01466405;0;0;1;3.13E-06
0.01466718;0;0;1;3.13E-06
0.01467031;0;0;1;3.13E-06
0.01467344;0;0;1;3.13E-06
0.01467657;0;0;1;3.13E-06
0.0146797;0;0;1;3.13E-06
0.01468283;0;0;1;3.13E-06
0.01468596;0;0;1;3.13E-06
0.01468909;0;0;1;3.13E-06
0.01469222;0;0;1;3.13E-06
0.01469535;0;0;1;3.13E-06
0.01469848;0;0;1;3.13E-06
0.01470161;0;0;1;3.13E-06
0.01470474;0;0;1;3.13E-06
0.01470787;0;0;1;3.13E-06
0.014711;0;0;1;3.13E-06
0.01471413;0;0;1;3.13E-06
0.01471726;0;0;1;3.13E-06
0.01472039;0;0;1;3.13E-06
0.01472352;0;0;1;3.13E-06
0.01472665;0;0;1;3.13E-06
0.01472978;0;0;1;3.13E-06
0.01473291;0;0;1;3.13E-06
0.01473604;0;0;1;3.13E-06
0.01473917;0;0;1;3.13E-06
0.0147423;0;0;1;3.13E-06
0.01474543;0;0;1;3.13E-06
0.01474856;0;0;1;3.13E-06
0.01475169;0;0;1;3.13E-06
0.01475482;0;0;1;3.13E-06
0.01475795;0;0;1;3.13E-06
0.01476108;0;0;1;3.13E-06
0.01476421;0;0;1;3.13E-06
0.01476734;0;0;1;3.13E-06
0.01477047;0;0;1;3.13E-06
0.0147736;0;0;1;3.13E-06
0.01477673;0;0;1;3.13E-06
0.01477986;0;0;1;3.13E-06
0.01478299;0;0;1;3.13E-06
0.01478612;0;0;1;3.13E-06
0.01478925;0;0;1;3.13E-06
0.01479238;0;0;1;3.13E-06
0.01479551;0;0;1;3.13E-06
0.01479864;0;0;1;3.13E-06
0.01480177;0;0;1;3.13E-06
0.0148049;0;0;1;3.13E-06
0.01480803;0;0;1;3.13E-06
0.01481116;0;0;1;3.13E-06
0.01481429;0;0;1;3.13E-06
0.01481742;0;0;1;3.13E-06
0.01482055;0;0;1;3.13E-06
0.01482368;0;0;1;3.13E-06
0.01482681;0;0;1;3.13E-06
0.01482994;0;0;1;3.13E-06
0.01483307;0;0;1;3.13E-06
0.0148362;0;0;1;3.13E-06
0.01483933;0;0;1;3.13E-06
0.01484246;0;0;1;3.13E-06
0.01484559;0;0;1;3.13E-06
0.01484872;0;0;1;3.13E-06
0.01485185;0;0;1;3.13E-06
0.01485498;0;0;1;3.13E-06
0.01485811;0;0;1;3.13E-06
0.01486124;0;0;1;3.13E-06
0.01486437;0;0;1;3.13E-06
0.0148675;0;0;1;3.13E-06
0.01487063;0;0;1;3.13E-06
0.01487376;0;0;1;3.13E-06
0.01487689;1;3.13E-06;1;3.13E-06
0.01488002;1;3.13E-06;1;3.13E-06
0.01488315;0;0;1;3.13E-06
0.01488628;0;0;1;3.13E-06
0.01488941;0;0;1;3.13E-06
0.01489254;0;0;1;3.13E-06
0.01489567;0;0;1;3.13E-06
0.0148988;0;0;1;3.13E-06
0.01490193;0;0;1;3.13E-06
0.01490506;0;0;1;3.13E-06
0.01490819;0;0;1;3.13E-06
0.01491132;0;0;1;3.13E-06
0.01491445;0;0;1;3.13E-06
0.01491758;0;0;1;3.13E-06
0.01492071;0;0;1;3.13E-06
0.01492384;0;0;1;3.13E-06
0.01492697;0;0;1;3.13E-06
0.0149301;0;0;1;3.13E-06
0.01493323;0;0;1;3.13E-06
0.01493636;0;0;1;3.13E-06
0.01493949;0;0;1;3.13E-06
0.01494262;0;0;1;3.13E-06
0.01494575;0;0;1;3.13E-06
0.01494888;0;0;1;3.13E-06
0.01495201;0;0;1;3.13E-06
0.01495514;0;0;1;3.13E-06
0.01495827;0;0;1;3.13E-06
0.0149614;0;0;1;3.13E-06
0.01496453;0;0;1;3.13E-06
0.01496766;0;0;1;3.13E-06
0.01497079;0;0;1;3.13E-06
0.01497392;0;0;1;3.13E-06
0.01497705;0;0;1;3.13E-06
0.01498018;0;0;1;3.13E-06
0.01498331;0;0;1;3.13E-06
0.01498644;0;0;1;3.13E-06
0.01498957;0;0;1;3.13E-06
0.0149927;0;0;1;3.13E-06
0.01499583;0;0;1;3.13E-06
0.01499896;0;0;1;3.13E-06
0.01500209;0;0;1;3.13E-06
0.01500522;0;0;1;3.13E-06
0.01500835;0;0;1;3.13E-06
0.01501148;0;0;1;3.13E-06
0.01501461;0;0;1;3.13E-06
0.01501774;0;0;1;3.13E-06
0.01502087;0;0;1;3.13E-06
0.015024;0;0;1;3.13E-06
0.01502713;0;0;1;3.13E-06
0.01503026;0;0;1;3.13E-06
0.01503339;0;0;1;3.13E-06
0.01503652;0;0;1;3.13E-06
0.01503965;0;0;1;3.13E-06
0.01504278;0;0;1;3.13E-06
0.01504591;0;0;1;3.13E-06
0.01504904;0;0;1;3.13E-06
0.01505217;0;0;1;3.13E-06
0.0150553;0;0;1;3.13E-06
0.01505843;0;0;1;3.13E-06
0.01506156;0;0;1;3.13E-06
0.01506469;0;0;1;3.13E-06
0.01506782;0;0;1;3.13E-06
0.01507095;0;0;1;3.13E-06
0.01507408;0;0;1;3.13E-06
0.01507721;0;0;1;3.13E-06
0.01508034;0;0;1;3.13E-06
0.01508347;0;0;1;3.13E-06
0.0150866;0;0;1;3.13E-06
0.01508973;0;0;1;3.13E-06
0.01509286;0;0;1;3.13E-06
0.01509599;0;0;1;3.13E-06
0.01509912;0;0;1;3.13E-06
0.01510225;0;0;1;3.13E-06
0.01510538;0;0;1;3.13E-06
0.01510851;0;0;1;3.13E-06
0.01511164;0;0;1;3.13E-06
0.01511477;0;0;1;3.13E-06
0.0151179;0;0;1;3.13E-06
0.01512103;0;0;1;3.13E-06
0.01512416;0;0;1;3.13E-06
0.01512729;0;0;1;3.13E-06
0.01513042;0;0;1;3.13E-06
0.01513355;0;0;1;3.13E-06
0.01513668;0;0;1;3.13E-06
0.01513981;0;0;1;3.13E-06
0.01514294;0;0;1;3.13E-06
0.01514607;0;0;1;3.13E-06
0.0151492;0;0;1;3.13E-06
0.01515233;0;0;1;3.13E-06
0.01515546;0;0;1;3.13E-06
0.01515859;0;0;1;3.13E-06
0.01516172;0;0;1;3.13E-06
0.01516485;0;0;1;3.13E-06
0.01516798;0;0;1;3.13E-06
0.01517111;0;0;1;3.13E-06
0.01517424;0;0;1;3.13E-06
0.01517737;0;0;1;3.13E-06
0.0151805;0;0;1;3.13E-06
0.01518363;0;0;1;3.13E-06
0.01518676;0;0;1;3.13E-06
0.01518989;0;0;1;3.13E-06
0.01519302;0;0;1;3.13E-06
0.01519615;0;0;1;3.13E-06
0.01519928;0;0;1;3.13E-06
0.01520241;0;0;1;3.13E-06
0.01520554;0;0;1;3.13E-06
0.01520867;0;0;1;3.13E-06
0.0152118;0;0;1;3.13E-06
0.01521493;0;0;1;3.13E-06
0.01521806;0;0;1;3.13E-06
0.01522119;0;0;1;3.13E-06
0.01522432;0;0;1;3.13E-06
0.01522745;0;0;1;3.13E-06
0.01523058;0;0;1;3.13E-06
0.01523371;0;0;1;3.13E-06
0.01523684;0;0;1;3.13E-06
0.01523997;1;3.13E-06;1;3.13E-06
0.0152431;1;3.13E-06;1;3.13E-06
0.01524623;0;0;1;3.13E-06
0.01524936;0;0;1;3.13E-06
0.01525249;0;0;1;3.13E-06
0.01525562;0;0;1;3.13E-06
0.01525875;0;0;1;3.13E-06
0.01526188;0;0;1;3.13E-06
0.01526501;0;0;1;3.13E-06
0.01526814;0;0;1;3.13E-06
0.01527127;0;0;1;3.13E-06
0.0152744;0;0;1;3.13E-06
0.01527753;0;0;1;3.13E-06
0.01528066;0;0;1;3.13E-06
0.01528379;0;0;1;3.13E-06
0.01528692;0;0;1;3.13E-06
0.01529005;0;0;1;3.13E-06
0.01529318;0;0;1;3.13E-06
0.01529631;0;0;1;3.13E-06
0.01529944;0;0;1;3.13E-06
0.01530257;0;0;1;3.13E-06
0.0153057;0;0;1;3.13E-06
0.01530883;0;0;1;3.13E-06
0.01531196;0;0;1;3.13E-06
0.01531509;0;0;1;3.13E-06
0.01531822;0;0;1;3.13E-06
0.01532135;0;0;1;3.13E-06
0.01532448;0;0;1;3.13E-06
0.01532761;0;0;1;3.13E-06
0.01533074;0;0;1;3.13E-06
0.01533387;0;0;1;3.13E-06
0.015337;0;0;1;3.13E-06
0.01534013;0;0;1;3.13E-06
0.01534326;0;0;1;3.13E-06
0.01534639;0;0;1;3.13E-06
0.01534952;0;0;1;3.13E-06
0.01535265;0;0;1;3.13E-06
0.01535578;0;0;1;3.13E-06
0.01535891;0;0;1;3.13E-06
0.01536204;0;0;1;3.13E-06
0.01536517;0;0;1;3.13E-06
0.0153683;0;0;1;3.13E-06
0.01537143;0;0;1;3.13E-06
0.01537456;0;0;1;3.13E-06
0.01537769;0;0;1;3.13E-06
0.01538082;0;0;1;3.13E-06
0.01538395;0;0;1;3.13E-06
0.01538708;0;0;1;3.13E-06
0.01539021;0;0;1;3.13E-06
0.01539334;0;0;1;3.13E-06
0.01539647;0;0;1;3.13E-06
0.0153996;0;0;1;3.13E-06
0.01540273;1;3.13E-06;1;3.13E-06
0.01540586;0;0;1;3.13E-06
0.01540899;0;0;1;3.13E-06
0.01541212;0;0;1;3.13E-06
0.01541525;0;0;1;3.13E-06
0.01541838;0;0;1;3.13E-06
0.01542151;0;0;1;3.13E-06
0.01542464;0;0;1;3.13E-06
0.01542777;0;0;1;3.13E-06
0.0154309;0;0;1;3.13E-06
0.01543403;0;0;1;3.13E-06
0.01543716;0;0;1;3.13E-06
0.01544029;0;0;1;3.13E-06
0.01544342;0;0;1;3.13E-06
0.01544655;0;0;1;3.13E-06
0.01544968;0;0;1;3.13E-06
0.01545281;0;0;1;3.13E-06
0.01545594;0;0;1;3.13E-06
0.01545907;0;0;1;3.13E-06
0.0154622;0;0;1;3.13E-06
0.01546533;0;0;1;3.13E-06
0.01546846;0;0;1;3.13E-06
0.01547159;0;0;1;3.13E-06
0.01547472;0;0;1;3.13E-06
0.01547785;0;0;1;3.13E-06
0.01548098;0;0;1;3.13E-06
0.01548411;0;0;1;3.13E-06
0.01548724;0;0;1;3.13E-06
0.01549037;0;0;1;3.13E-06
0.0154935;0;0;1;3.13E-06
0.01549663;0;0;1;3.13E-06
0.01549976;0;0;1;3.13E-06
0.01550289;0;0;1;3.13E-06
0.01550602;0;0;1;3.13E-06
0.01550915;0;0;1;3.13E-06
0.01551228;0;0;1;3.13E-06
0.01551541;0;0;1;3.13E-06
0.01551854;0;0;1;3.13E-06
0.01552167;0;0;1;3.13E-06
0.0155248;0;0;1;3.13E-06
0.01552793;0;0;1;3.13E-06
0.01553106;0;0;1;3.13E-06
0.01553419;0;0;1;3.13E-06
0.01553732;0;0;1;3.13E-06
0.01554045;0;0;1;3.13E-06
0.01554358;0;0;1;3.13E-06
0.01554671;0;0;1;3.13E-06
0.01554984;0;0;1;3.13E-06
0.01555297;0;0;1;3.13E-06
0.0155561;0;0;1;3.13E-06
0.01555923;0;0;1;3.13E-06
0.01556236;0;0;1;3.13E-06
0.01556549;0;0;1;3.13E-06
0.01556862;0;0;1;3.13E-06
0.01557175;0;0;1;3.13E-06
0.01557488;0;0;1;3.13E-06
0.01557801;0;0;1;3.13E-06
0.01558114;0;0;1;3.13E-06
0.01558427;0;0;1;3.13E-06
0.0155874;0;0;1;3.13E-06
0.01559053;0;0;1;3.13E-06
0.01559366;0;0;1;3.13E-06
0.01559679;0;0;1;3.13E-06
0.01559992;0;0;1;3.13E-06
0.01560305;1;3.13E-06;1;3.13E-06
0.01560618;1;3.13E-06;1;3.13E-06
0.01560931;0;0;1;3.13E-06
0.01561244;0;0;1;3.13E-06
0.01561557;0;0;1;3.13E-06
0.0156187;0;0;1;3.13E-06
0.01562183;0;0;1;3.13E-06
0.01562496;0;0;1;3.13E-06
0.01562809;0;0;1;3.13E-06
0.01563122;0;0;1;3.13E-06
0.01563435;0;0;1;3.13E-06
0.01563748;0;0;1;3.13E-06
0.01564061;0;0;1;3.13E-06
0.01564374;0;0;1;3.13E-06
0.01564687;0;0;1;3.13E-06
0.01565;0;0;1;3.13E-06
0.01565313;0;0;1;3.13E-06
0.01565626;0;0;1;3.13E-06
0.01565939;0;0;1;3.13E-06
0.01566252;0;0;1;3.13E-06
0.01566565;0;0;1;3.13E-06
0.01566878;0;0;1;3.13E-06
0.01567191;0;0;1;3.13E-06
0.01567504;0;0;1;3.13E-06
0.01567817;0;0;1;3.13E-06
0.0156813;0;0;1;3.13E-06
0.01568443;0;0;1;3.13E-06
0.01568756;0;0;1;3.13E-06
0.01569069;0;0;1;3.13E-06
0.01569382;0;0;1;3.13E-06
0.01569695;0;0;1;3.13E-06
0.01570008;0;0;1;3.13E-06
0.01570321;0;0;1;3.13E-06
0.01570634;0;0;1;3.13E-06
0.01570947;0;0;1;3.13E-06
0.0157126;0;0;1;3.13E-06
0.01571573;0;0;1;3.13E-06
0.01571886;0;0;1;3.13E-06
0.01572199;0;0;1;3.13E-06
0.01572512;0;0;1;3.13E-06
0.01572825;0;0;1;3.13E-06
0.01573138;0;0;1;3.13E-06
0.01573451;0;0;1;3.13E-06
0.01573764;0;0;1;3.13E-06
0.01574077;0;0;1;3.13E-06
0.0157439;0;0;1;3.13E-06
0.01574703;0;0;1;3.13E-06
0.01575016;0;0;1;3.13E-06
0.01575329;0;0;1;3.13E-06
0.01575642;0;0;1;3.13E-06
0.01575955;0;0;1;3.13E-06
0.01576268;0;0;1;3.13E-06
0.01576581;0;0;1;3.13E-06
0.01576894;0;0;1;3.13E-06
0.01577207;0;0;1;3.13E-06
0.0157752;0;0;1;3.13E-06
0.01577833;0;0;1;3.13E-06
0.01578146;0;0;1;3.13E-06
0.01578459;0;0;1;3.13E-06
0.01578772;0;0;1;3.13E-06
0.01579085;0;0;1;3.13E-06
0.01579398;0;0;1;3.13E-06
0.01579711;0;0;1;3.13E-06
0.01580024;0;0;1;3.13E-06
0.01580337;0;0;1;3.13E-06
0.0158065;0;0;1;3.13E-06
0.01580963;0;0;1;3.13E-06
0.01581276;0;0;1;3.13E-06
0.01581589;0;0;1;3.13E-06
0.01581902;0;0;1;3.13E-06
0.01582215;0;0;1;3.13E-06
0.01582528;0;0;1;3.13E-06
0.01582841;0;0;1;3.13E-06
0.01583154;0;0;1;3.13E-06
0.01583467;0;0;1;3.13E-06
0.0158378;0;0;1;3.13E-06
0.01584093;0;0;1;3.13E-06
0.01584406;0;0;1;3.13E-06
0.01584719;0;0;1;3.13E-06
0.01585032;0;0;1;3.13E-06
0.01585345;0;0;1;3.13E-06
0.01585658;0;0;1;3.13E-06
0.01585971;0;0;1;3.13E-06
0.01586284;0;0;1;3.13E-06
0.01586597;0;0;1;3.13E-06
0.0158691;0;0;1;3.13E-06
0.01587223;0;0;1;3.13E-06
0.01587536;0;0;1;3.13E-06
0.01587849;0;0;1;3.13E-06
0.01588162;0;0;1;3.13E-06
0.01588475;0;0;1;3.13E-06
0.01588788;0;0;1;3.13E-06
0.01589101;0;0;1;3.13E-06
0.01589414;0;0;1;3.13E-06
0.01589727;0;0;1;3.13E-06
0.0159004;0;0;1;3.13E-06
0.01590353;0;0;1;3.13E-06
0.01590666;0;0;1;3.13E-06
0.01590979;0;0;1;3.13E-06
0.01591292;0;0;1;3.13E-06
0.01591605;0;0;1;3.13E-06
0.01591918;0;0;1;3.13E-06
0.01592231;0;0;1;3.13E-06
0.01592544;0;0;1;3.13E-06
0.01592857;0;0;1;3.13E-06
0.0159317;0;0;1;3.13E-06
0.01593483;0;0;1;3.13E-06
0.01593796;0;0;1;3.13E-06
0.01594109;0;0;1;3.13E-06
0.01594422;0;0;1;3.13E-06
0.01594735;0;0;1;3.13E-06
0.01595048;0;0;1;3.13E-06
0.01595361;0;0;1;3.13E-06
0.01595674;0;0;1;3.13E-06
0.01595987;0;0;1;3.13E-06
0.015963;0;0;1;3.13E-06
